Timestamp,First and Last Name,How are you doing today?,Why are you feeling that way?
1/28/2019 14:57,104,Fair,It has been a boring day.
1/28/2019 14:58,48,Option 306,I'm feeling that way because it's almost time to leave 
1/28/2019 14:58,68,Option 306,About 50 pages of Homework.
1/28/2019 15:00,13,Excellent,I have a slinky.
1/28/2019 15:00,20,Good,I feel this way because I am bored.
1/28/2019 15:01,21,Option 306,I wasn't feeling too good on Friday.
1/28/2019 15:01,94,Option 306,My head hurts a lot but at least this class is fun.
1/28/2019 15:02,102,Excellent,I am alive and my bff peanut is having a good life.
1/28/2019 15:03,18,Option 306,Unlucky Time.
1/28/2019 15:35,56,Excellent,I am not tired nor hungry.
1/28/2019 20:24,25,Excellent!,I wasn't at school today!
1/28/2019 20:32,25,Excellent,I didn't have to go to school today!
1/29/2019 8:15,25,Excellent!,I feel ready and energized for today since I got yesterday to collect myself.
1/29/2019 8:20,42,Fair,Eugh
1/29/2019 8:20,90,Option 306,I feel this way because today ins't Friday.
1/29/2019 8:20,99,Good,I like the cold weather outside.
1/29/2019 8:21,85,Excellent!,Very good way sir.
1/29/2019 8:23,58,Good,I am tired.
1/29/2019 8:23,120,Good,No particular reason
1/29/2019 8:24,21,Option 306,I have a math test today I'm not ready for.
1/29/2019 8:24,59,Option 306,I want to sleep.
1/29/2019 8:24,108,Good,I don't feel as tired as I usually am.
1/29/2019 8:25,102,Excellent!,I Hatched an egg in my game.
1/29/2019 8:25,103,Good,I had a semi good sleep today.
1/29/2019 8:26,106,Option 4,its too early
1/29/2019 8:26,119,Fair,Cienna is a Ravenclaw?!
1/29/2019 8:28,29,Option 306,It's complicated.
1/29/2019 8:28,116,Good,I feel this way because it's Tuesday.
1/29/2019 8:31,5,Fair,I'm just tired and bored.
1/29/2019 8:31,88,Good,Practice was fun.
1/29/2019 8:31,94,Excellent!,Im pretty nervous about the test.
1/29/2019 8:31,118,Excellent!,I am super man thats why i feel good.
1/29/2019 8:32,52,Excellent!,I feel this way because i have airpods and an android.
1/29/2019 8:32,73,Fair,I feel this way because I am not tired.
1/29/2019 9:09,10,Good,I'm not sure.
1/29/2019 9:13,42,Fair,Eugh
1/29/2019 9:17,40,Good,Todays been good so far.
1/29/2019 9:17,93,Excellent,I am ready to start the day.
1/29/2019 9:18,34,Option 4,My shoulder blade hurts
1/29/2019 9:18,63,Option 306,I feel this way because jasibe is back.
1/29/2019 9:18,95,Fair,It's cold and only Tuesday.
1/29/2019 9:19,45,Fair,My leg hurts.
1/29/2019 9:19,49,Fair,I am feeling this way because I am tired and stressed about my birthday party.
1/29/2019 9:19,70,Option 306,someone has my phone. i suspect ethan 
1/29/2019 9:19,84,Option 306,Mr. Lovett didn't say hi to me??
1/29/2019 9:19,111,Option 306,Its cold.
1/29/2019 9:19,114,Option 306,I didn't get enough sleep last night.
1/29/2019 9:20,14,Option 306,Because i can
1/29/2019 9:20,69,Option 306,I don't think I will do anything for my birthday.
1/29/2019 9:20,86,Excellent,"I'm feeling excellent because yesterday was an amazing day, and I'm planning to make today the same."
1/29/2019 9:20,115,Excellent,I feeling that way because I get to teach some people Chinese today.
1/29/2019 9:21,27,Fair,It's the morning.
1/29/2019 9:21,30,Excellent,I'm feeling excellent because of an EPIC person and I'm just in a good mood.
1/29/2019 9:21,67,Fair,I am in pain but fine.
1/29/2019 9:24,28,Option 306,I feel option whatever because I feel like I'm going to fail my math test.
1/29/2019 10:11,82,Excellent,I feel like this because it is Tuesday.
1/29/2019 10:13,39,Fair,I am tired.
1/29/2019 10:14,50,Option 4,I feel this way because a little bit sick but getting way better.
1/29/2019 10:14,72,Fair,I am feeling fair since today i feel tired. 
1/29/2019 10:15,113,Good,"It is Tuesday, amazing lunch incoming."
1/29/2019 10:16,3,Excellent,I am feeling this way because i can.
1/29/2019 10:16,100,Option 306,I do not understand why I feel this way
1/29/2019 10:16,123,Fair,It is still impossible to explain this.
1/29/2019 10:17,59,Option 306,I want to go home.
1/29/2019 10:17,76,Option 4,I'm feeling option 4 because I'm not feeling 100% today.
1/29/2019 10:17,112,Good,Today has been okay so far.
1/29/2019 10:17,124,Option 306,I now sort of understand this assignment.
1/29/2019 10:18,57,Good,I am feeling that way because it' almost my birthday.
1/29/2019 10:18,62,Option 306,"I need to find a bed that's red, because I feel kind of dead. 
My 6th period isn't the best because of my dreadful desk.
Next time I get the chance to choose, I won't move to lose.
You may be wondering why I'm rhyming, it's because of the false timing.   "
1/29/2019 10:19,32,Option 306,I do not know why but I always feel Option 306
1/29/2019 11:01,120,Good,No particular reason
1/29/2019 11:02,55,Fair,Today is normal.
1/29/2019 11:03,126,Option 306,I feel this way because I'm cold.
1/29/2019 11:04,6,Good,I'm at a new school and I don't know anybody.
1/29/2019 11:04,97,Option 4,It is cold and my jacket is thin.
1/29/2019 11:04,110,Excellent,"3rd period is entertaining, plus we just read the whole time."
1/29/2019 11:05,78,Excellent,I'm good.
1/29/2019 11:06,24,Option 306,It's just that kind of day.
1/29/2019 11:06,53,Option 306,I have to take a test next period.
1/29/2019 11:06,60,Excellent,I am feeling this way because today has been great and Yvette is short.
1/29/2019 11:07,89,Option 306,Today is wayy better than yesterday and I need food.
1/29/2019 11:07,101,Option 306,I'm not sure why I feel like a option 306 but I do
1/29/2019 11:12,98,Good,It's Tuesday.
1/29/2019 11:14,74,Good,"IM DOING GOOD because i'm not sure. :""("
1/29/2019 11:35,33,Option 306,Im not really sure i just dont fell al that great.
1/29/2019 11:37,44,Option 306,I am very very tired that why I feel this way.
1/29/2019 11:45,56,Excellent,I just love that its cold.
1/29/2019 12:04,17,Good,"I almost caught up to the point where I was before, but with bigger letters."
1/29/2019 12:28,12,Excellent,Today is ted talk tuesday.
1/29/2019 12:40,82,Excellent!,I feel this way because it's Tuesday.
1/29/2019 12:41,77,Fair,I am not that hungry.
1/29/2019 12:41,83,Fair,Todays just been going pretty smooth . 
1/29/2019 12:41,93,Option 4,I am super hungry.
1/29/2019 12:42,50,Good,I feel this way because I am still sick but feeling better.
1/29/2019 12:43,20,Good,I feel this way because I am tired.
1/29/2019 12:43,87,Excellent!,It is Tuesday and Im happy its not monday.
1/29/2019 12:43,114,Option 4,I want food.
1/29/2019 12:44,38,Good,I'm hungry and cold.
1/29/2019 12:44,41,Option 306,I feel like this because its funny that way. 
1/29/2019 12:44,62,Option 4,"Roses are red, my teeth are blue, I hate this seat, and so would you."
1/29/2019 12:44,109,Option 306,I feel that way because I feel really Option 306.
1/29/2019 12:45,31,Option 306, mggfvdsfdscx vfrgttgt
1/29/2019 12:45,43,Option 306,Today I feel option 306 because I am sick.
1/29/2019 12:45,123,Fair,I still don't know.
1/29/2019 12:45,126,Option 306,I feel this way because I'm cold.
1/29/2019 12:46,3,Excellent!,I can feel like whatever i want to.
1/29/2019 12:48,15,Excellent!,I just got all of Wyatt's files!
1/29/2019 12:50,79,Good,i don't feel excellent so i feel good.
1/29/2019 12:53,44,Option 306,it is Tuesday and I don't like Tuesday.
1/29/2019 14:05,85,Excellent,It is tuesday.
1/29/2019 14:07,31,Option 306,mn mn bn bn v 
1/29/2019 14:07,35,Option 4,I did a don't remove your headphones challenge and the other person pulled a Chills trump card.
1/29/2019 14:07,51,Option 306,There is a foreign exchange student here (AKA Tory) and your making her leave which makes me big sad.
1/29/2019 14:08,65,Good,"I get to see my dogs when I get home, I also get to play games."
1/29/2019 14:09,11,Excellent,I've had a really good day. 
1/29/2019 14:10,4,Fair,Today is the day of the concert that me and my boyfriend are going to and I'm stressed out about it and I really don't know why:\
1/29/2019 14:11,8,Good,I just made a 5$ bet I know I can win.
1/29/2019 14:11,37,Fair,I had two tests today and I feel pretty tired because I couldn't sleep at all last night.
1/29/2019 14:11,43,Option 306,Today I feel option 306 because I am sick. 
1/29/2019 14:11,75,Excellent,I am feeling excellent because I finally alked to an enemie and now we are friends.
1/29/2019 14:11,107,Good,I'm feeling this way because nothing happened.
1/29/2019 14:11,121,Fair,I'm feeling fair because my sinuses are really bad at the moment.
1/29/2019 14:16,25,Excellent,"I am feeling this way because I am going to get a dollar if I'm quiet in this class all week. Plus I have had a nice week! Also, I didn't have to go to school yesterday!!!!!!"
1/29/2019 14:17,64,Option 306,I feel option 306 today because this is my first day back to school since last Wednesday.
1/29/2019 14:47,94,Fair,I'm just glad the days over.
1/29/2019 14:55,23,Good,I had a pretty good day.
1/29/2019 14:55,92,Option 306,I'm at school and I'm tired.
1/29/2019 14:55,122,Good,I'm doing good today because today was fun.
1/29/2019 14:56,105,Excellent,I wanted to press the button.
1/29/2019 14:56,108,Good,I am exciting.
1/29/2019 14:57,48,Option 306,I'm feeling that way because it is the end of the day.
1/29/2019 14:57,54,Excellent,"Today, I am feeling excellent because I am feeling very epic."
1/29/2019 14:58,22,Fair,I have a tennis tournament after school today.
1/29/2019 14:58,102,Excellent,I am alive.
1/29/2019 14:59,21,Option 306,I had a math test today and I'm so tired.
1/29/2019 14:59,117,Fair,I'm feeling fair because I have two basketball practices after school today.
1/29/2019 15:01,18,Excellent,I feel this way because it is a good day
1/29/2019 15:01,20,Excellent,I feel this way because It is a good day.
1/29/2019 15:05,87,Excellent,It is teusday
1/29/2019 15:06,46,Option 306,"I'm recovering from a concussion, I'm exhausted, my head really hurts and I still have rehearsal after school. Wish me luck. "
1/29/2019 15:20,119,Fair,I'm tired.
1/30/2019 13:08,2,Excellent,I'm not at school.
1/31/2019 8:19,42,Excellent!,Shugoki rework time B))) 
1/31/2019 8:20,108,Good,my trout is not being nice.
1/31/2019 8:22,59,Option 306,I want to sleep.
1/31/2019 8:23,58,Good,I feel that way because I am tired.
1/31/2019 8:23,90,Option 306,I feel this way because I thought today was Friday.
1/31/2019 8:23,99,Good,It is almost Friday!!
1/31/2019 8:23,102,Excellent!,I am alive.
1/31/2019 8:23,120,Good,No particular reason
1/31/2019 8:24,106,Option 4,Its too early
1/31/2019 8:25,21,Option 306,I hate school.
1/31/2019 8:26,85,Excellent!,It is tursday.
1/31/2019 8:26,88,Fair,I have a game today.
1/31/2019 8:26,103,Good,I had a really good sleep for once in my life.
1/31/2019 8:27,5,Good,I don't know I just feel good about today.
1/31/2019 8:30,29,Option 306,It's complicated.
1/31/2019 8:30,52,Option 306,Im tired and want to go home.
1/31/2019 8:30,94,Option 306,Im watching a great anime that i cant wait to finish.
1/31/2019 8:31,25,Excellent!,I feel this way because today is beautiful day and I got free dress and Tiana braided my hair.
1/31/2019 8:31,119,Fair,I'm tired.
1/31/2019 8:33,116,Fair,I feel this way b/c we had a fair game yesterday.
1/31/2019 8:35,26,Option 306,I'm tired and everyone's annoying.
1/31/2019 8:55,73,Fair,I got my retainer.
1/31/2019 9:14,95,Fair,"It's Thursday, but I have a speech in another class."
1/31/2019 9:15,40,Option 306,Reasons.
1/31/2019 9:15,42,Good,Oooga chaka ooga ooga ooga chaka 
1/31/2019 9:16,45,Good,My stomach hurts.
1/31/2019 9:16,114,Option 4,I didn't have enough sleep.
1/31/2019 9:16,115,Excellent,I feel that way because I played on my phone in 1st period.
1/31/2019 9:17,70,Option 306,its a life style
1/31/2019 9:18,27,Fair,It is the morning.
1/31/2019 9:18,30,Excellent,I am feeling excellent because of an AMAZING person and I am in a really good mood.
1/31/2019 9:18,63,Option 306,I feel this way because Julian hasn't given me my takis yet.
1/31/2019 9:18,93,Good,We had to write for math.
1/31/2019 9:19,34,Good,Because I'm doing better
1/31/2019 9:19,86,Excellent,I'm feeling excellent because I'm excited for tennis practice today.
1/31/2019 9:21,67,Good,The girls A team won.
1/31/2019 9:21,84,Option 306,BECAUSE ARE GAME WAS BAD!!!
1/31/2019 9:22,49,Fair,I am feeling this way because we won our game last night BUT WOOD IS SUCH A BAD TEAM IN SPORTSMAN SHIP IS WAS SO BAD EVEN THE COACH WAS BAD EW.
1/31/2019 9:25,14,Option 306,because i am excited
1/31/2019 9:25,111,Option 306,My pants have soda on them and my washer is b r o k e.
1/31/2019 9:27,69,Option 306,Im doing ok actually.
1/31/2019 9:57,55,Fair,Today is normal.
1/31/2019 10:11,26,Option 306,I'm very tired.
1/31/2019 10:11,82,Excellent,"I feel this way because it's Thursday, Spursday. (UwU)"
1/31/2019 10:11,100,Option 306,I don't know why I'm feeling that way
1/31/2019 10:12,39,Good,I get to see my grandparents today.
1/31/2019 10:12,59,Option 306,I want to go home.
1/31/2019 10:13,68,Option 306,I barely have any homework
1/31/2019 10:13,76,Option 4,I'm feeling option 4 because I am stressed out.
1/31/2019 10:13,123,Fair,"I still don't exactly know why, I just automatically choose that answer. "
1/31/2019 10:13,124,Fair,I have to dress up for NJHS. I don't want to.
1/31/2019 10:14,50,Excellent,I feel this way because I am feeling better and no longer sick.
1/31/2019 10:14,57,Good,I am feeling this way because it i almost my birthday.
1/31/2019 10:14,92,Option 306,I'm at school.
1/31/2019 10:14,112,Good,Tomorrow is Friday.
1/31/2019 10:14,113,Good,"It is Thursday, so close to Friday."
1/31/2019 10:15,10,Good,I don't know
1/31/2019 10:17,62,Option 4,"Mountains are cool, 
Ghostbusters got a ghoul,
If I don't stop rhyming,
I don't know. "
1/31/2019 10:18,17,Excellent,It is Taco Thursday.
1/31/2019 10:20,32,Option 306,I am ok.
1/31/2019 10:23,3,Option 4,I m feeling this way sore.-
1/31/2019 10:43,98,Good,It is Thursday.
1/31/2019 11:00,6,Good,I feel this way because it's Thursday. 
1/31/2019 11:00,120,Good,No particular reason
1/31/2019 11:00,126,Option 306,I feel this way because I'm cold.
1/31/2019 11:01,2,Option 306,I'm sick.
1/31/2019 11:01,78,Excellent,I don't know.
1/31/2019 11:02,33,Option 306,I have a major headache.
1/31/2019 11:02,60,Excellent,I am feeling this way because today has been great.
1/31/2019 11:02,101,Option 306,I'm not sure why I feel like an option 306 but I do.
1/31/2019 11:02,110,Excellent,I don't know (once again) I'm just happy.
1/31/2019 11:03,24,Option 306,It's just that kind of day.
1/31/2019 11:03,97,Good,Today is the first game of the basketball tournament and I'm playing with A-team.
1/31/2019 11:05,89,Option 306,I am tired and I wanna sleep. 
1/31/2019 11:07,53,Fair,I liked last period a lot.
1/31/2019 11:08,74,Good,Im doing good because today is going well. 
1/31/2019 12:28,12,Excellent,Tomorrow is friday.
1/31/2019 12:40,15,Excellent!,I don't know.
1/31/2019 12:40,109,Option 306,I feel this way because Damek is talking to me.
1/31/2019 12:40,126,Option 306,I feel this way because I'm cold.
1/31/2019 12:41,82,Excellent!,"I feel this way because it's Thursday, Spursday. (OwO)"
1/31/2019 12:41,114,Option 4,I want food.
1/31/2019 12:41,123,Fair,"I don't know still, as always."
1/31/2019 12:42,93,Option 4,I am hungry and I am tired.
1/31/2019 12:43,20,Excellent!,I feel this way because I am A cool kid 
1/31/2019 12:43,31,Option 306,jkhjkghrghbgf 
1/31/2019 12:43,38,Good,I'm hungry.
1/31/2019 12:44,87,Good,"I have no specific reason, it is just a day today."
1/31/2019 12:45,3,Option 4,I am sore now leave me alone.
1/31/2019 12:45,62,Option 4,"Sometimes I wonder what Gordon Ramsay's food taste like, also I am still not a fan of this seat."
