Timestamp,Name,How are you doing today?,Why do you feel that way?
9/17/2019 8:29,74,Fair,Today is normal.
9/18/2019 8:51,74,Fair,Today is normal.
9/19/2019 8:17,74,Fair,Today is normal.
9/23/2019 8:21,74,Fair,Today is normal.
9/24/2019 8:22,74,Fair,Today is normal.
9/27/2019 8:29,74,Fair,Today is normal.
9/30/2019 8:18,74,Fair,Today is normal.
10/1/2019 8:20,74,Fair,Today is normal.
10/3/2019 8:17,74,Fair,Today is normal.
10/7/2019 8:20,74,Fair,Today is normal.
10/9/2019 8:20,74,Fair,Today is normal.
10/17/2019 8:18,74,Fair,Today is normal.
10/21/2019 8:21,74,Fair,Today is normal.
10/23/2019 8:28,74,Fair,Today is normal.
10/24/2019 8:18,74,Fair,Today is normal.
1/7/2020 8:25,74,Fair,Today is normal.
1/8/2020 8:57,74,Fair,Today is normal
1/6/2020 8:52,74,Fair,Today is normal.
1/9/2020 8:18,74,Fair,Today is normal.
1/10/2020 8:20,74,Fair,Today is normal.
1/14/2020 8:26,74,Fair,Today is normal.
1/16/2020 8:15,74,Fair,Today is normal.
1/17/2020 8:19,74,Fair,Today is normal.
1/21/2020 8:24,74,Fair,Today is normal.
1/22/2020 8:19,74,Fair,Today is normal.
1/24/2020 8:20,74,Fair,Today is normal.
1/27/2020 8:21,74,Fair,Today is normal.
1/28/2020 8:18,74,Fair,Today is normal.
1/30/2020 8:20,74,Fair,Today is normal.
1/31/2020 8:18,74,Fair,Today is normal.
10/16/2019 8:26,74,Good,I found an antique book.
2/13/2020 8:19,74,Good,I just do.
8/23/2019 8:22,74,Good,I remembered to take my medication.
9/25/2019 8:18,74,Good,I woke myself up with wholesome memes this morning.
10/18/2019 8:17,74,Good,I'm going to see a baby sloth.
2/14/2020 8:21,74,Good,Today is normal.
9/26/2019 8:23,74,Good,Today is normal.
10/3/2019 8:26,74,Good,Today is normal.
1/13/2020 8:16,74,Good,Today is normal.
8/29/2019 8:20,74,Option 306,I have a headache and somehow feel really energetic in some ways but in others I am tired.
9/11/2019 8:23,74,Option 306,I just realized it is 9/11.
10/15/2019 8:21,74,Option 306,"The world is not going well, to put it lightly."
10/25/2019 8:22,74,Fair,Today is normal.
10/28/2019 7:20,74,Fair,Today is normal.
10/29/2019 7:21,74,Fair,Today is normal.
10/31/2019 7:24,74,Fair,Today is normal.
11/1/2019 7:26,74,Fair,Today is normal.
11/4/2019 8:19,74,Fair,Today is normal
11/6/2019 8:19,74,Fair,Today is normal.
11/7/2019 8:18,74,Fair,Today is normal.
11/8/2019 8:28,74,Fair,Today is normal.
11/12/2019 8:19,74,Option 306,Today is cold and my hands are pink.
11/13/2019 8:23,74,Fair,Today is normal.
11/14/2019 8:27,74,Good,Today is normal.
11/14/2019 8:27,74,Good,Today is normal.
11/13/2019 8:23,74,Fair,Today is normal.
9/20/2019 8:23,74,Fair,Today is normal.
9/30/2019 8:27,75,Excellent!,Because I'm leaving and not coming back till 8th period. 
2/24/2020 8:20,75,Fair,"I feel this way because I'm tired, that's why I feel this way."
3/3/2020 8:22,75,Fair,"I feel this way because my head hurts,that's why I feel this way."
2/10/2020 8:21,75,Fair,Why do I feel this way I feel this way because I just do.
1/10/2020 12:46,75,Fair,"I feel this way because I just do, that's why I feel this way."
2/18/2020 12:33,75,Fair,I feel this way because I'm tired that's why I feel this way.
10/15/2019 12:33,75,Fair,"I'm coldddd, that's why I feel this way. "
2/14/2020 8:25,75,Good,I feel this way because I just do.
1/13/2020 12:34,75,Good,"I feel this way because I just do, that's why I feel this way."
1/21/2020 8:24,75,Good,"I feel this way because I had a good weekend, that's why I feel this way."
1/27/2020 8:25,75,Good,"I feel this way because I got some donuts this morning, that's why I feel this way."
2/12/2020 12:33,75,Good,"I feel this way because I just do, that's why I feel this way. "
3/2/2020 8:23,75,Option 306,"I feel this way because it's Monday, that's why I feel this way."
11/12/2019 8:22,75,Fair,"I feel this way because I'm tired, that's why I feel this way."
1/14/2020 12:31,75,Excellent,"I feel this way because I just do ,that's why I feel this way."
1/16/2020 12:34,75,Excellent,"Today we have our last game as 8th grade girls, that's why I feel this way. "
2/21/2020 10:00,75,Excellent,"I feel this way because it's Friday, that's why I feel this way."
2/28/2020 12:33,75,Excellent,"I feel this way because it's Friday, that's why I feel this way. "
3/4/2020 12:33,75,Excellent,"I feel this way because I just do, that's why I feel this way. "
9/27/2019 12:32,75,Excellent,"I feel this way because it's friday, that's why I feel this way. "
9/19/2019 8:30,75,Excellent!,"I feel this way because I finally decided to change my hair style, that's why I feel that way."
9/23/2019 8:32,75,Excellent!,"I feel this way because I just love getting up early in the morning and going to school, that's why I feel this way. "
10/23/2019 8:33,75,Excellent!,"I feel this way because it's early release, that's why I feel this way. "
2/21/2020 8:57,75,Excellent!,"I feel this way because It's Friday , that's why I feel this way."
9/20/2019 8:50,75,Excellent!,"I feel this way because it's friday, that's why I feel this way."
2/28/2020 8:20,75,Excellent!,"I feel this way because It's friday, that's why I feel this way. "
2/6/2020 8:28,75,Excellent!,"I feel this way because today is early release, that's why I feel this way. "
1/14/2020 8:26,75,Excellent!,"I feel this way because I'M SO EXCITED FOR THE TEST TODAY, that's why I feel this way."
1/16/2020 8:27,75,Excellent!,"I feel this way because today Is our last basketball game as a 8th grade girl, that's why I feel this way."
1/31/2020 8:20,75,Excellent!,"I feel this way because it's Friday, that's why I feel this way. "
2/11/2020 8:59,75,Fair,"Because I'm cold and tired, that's why I feel this way. "
2/4/2020 8:18,75,Fair,I feel this way because I'm tired and my allergies are acting up and I can't breathe out of my nose. 
2/3/2020 8:23,75,Fair,"I feel this way because I'm tired, that's why I feel this way."
9/24/2019 8:28,75,Fair,"I feel this way because it's the morning, that's why I feel this way. "
10/9/2019 8:27,75,Fair,"I feel this way because it's to early in the morning to be at school, that's why I feel this way. "
2/5/2020 8:25,75,Fair,I feel this way because my allergies are getting worse. 
10/15/2019 8:29,75,Fair,I feel this way because my allergies are messing with me
10/16/2019 8:27,75,Fair,"I feel this way because my nose is stuffy, that's why I feel this way. "
10/22/2019 8:27,75,Fair,"I feel this way because my stomach hurts, that's why I feel this way.
"
1/7/2020 8:21,75,Fair,"I feel this way because I'm tired, that's why I feel this way. "
1/7/2020 12:33,75,Fair,"I feel this way because i just do , that's why I feel this way."
1/9/2020 12:32,75,Fair,"I feel this way because I just do , that's why I feel this way."
1/9/2020 8:24,75,Fair,I feel this way because today is the girl last home basketball game and it's going to be exciting abd sad at the same time because it's the last time as 8th grade girls to play n the ed white courts. that's why I feel this way. 
1/10/2020 8:26,75,Fair,"I feel this way because Ed White girls ost our last home game as for 8th grade girls, that's why I feel this way. "
1/17/2020 12:32,75,Fair,I feel this way because I'm tired that's why I feel this way.
1/22/2020 12:33,75,Fair,"I feel this way because I'm tired, that's why I feel this way. "
1/22/2020 8:26,75,Fair,"I feel this way because I'm tired, that's why I feel this way."
1/24/2020 12:53,75,Fair,"I feel this way because I'm tired, that's why I feel this way."
1/24/2020 8:18,75,Fair,"I feel this way because i'm tired, that's why I feel this way."
1/28/2020 12:33,75,Fair,"I feel this way because I just do, that's why I feel this way."
2/3/2020 12:32,75,Fair,"I feel this way because I'm tired, that's why I feel this way."
2/4/2020 12:34,75,Fair,I feel this way because my allergies are acting up and it sucks.
2/10/2020 12:32,75,Fair,I feel this way because Jacob made my head hurt.
2/24/2020 12:32,75,Fair,"I feel this way because my head hurt, that's why I feel this way."
9/23/2019 12:36,75,Fair,"I feel this way because the people around me are giving me a headache, that's why I feel this way.  "
10/16/2019 12:34,75,Fair,"I've had test in 3 class today, that's why I feel this way. "
10/17/2019 12:32,75,Fair,"I feel this way because I'm starving, that's why I feel this way. "
10/18/2019 12:34,75,Fair,I feel this way because I'M HUNGRY that's why I feel this way. 
10/23/2019 11:28,75,Fair,"I feel this way because I'm starving, that's why I'm feeling this way. "
2/12/2020 8:21,75,Good,"I feel this way because I just do, that's why I feel this way."
2/26/2020 8:19,75,Good,"I feel this way because I just do, that's why I feel this way."
10/3/2019 8:27,75,Good,I feel this way because it's just one day away from friday. 
2/27/2020 8:20,75,Good,"I feel this way because we have one more day till it's friday, that's why I feel this way."
1/6/2020 12:33,75,Good,"I feel this way because I just do, that's why I feel this way."
1/8/2020 12:32,75,Good,I feel this way because today we are having enchiladas today fro launch. that's why I feel this way. 
1/13/2020 8:22,75,Good,"I feel this way because I just do, that's why I feel this way."
1/27/2020 12:33,75,Good,"I feel this way because I just do, that's why I feel this way."
2/6/2020 11:29,75,Good,"I feel this way because I just do ,that's why I feel this way. "
2/7/2020 12:35,75,Good,"I feel this way because I just do, that's what why I feel this way."
2/14/2020 11:26,75,Good,I feel this way because I just do.
2/26/2020 12:33,75,Good,I'm feeling this way because I just do. 
9/24/2019 12:35,75,Good,"I'm feeling this way because It's almost time for lunch, that's why i'm feeling this way.  "
2/13/2020 8:21,75,Option 306,"Because their are things going on right now, that's why I feel this way. "
2/7/2020 8:22,75,Option 306,"I feel this way because  my grandma had two strokes last night, that's why I feel this way."
2/18/2020 8:20,75,Option 306,"I feel this way because I'm tired, that's why I feel this way."
3/4/2020 8:22,75,Option 306,"I feel this way because it's Wednesday, that's why I feel this way. "
1/17/2020 8:26,75,Option 306,"I feel this way because yesterday was out last game and we as a team have never fought so hard to win a game before and I'm just tired of running a yelling so much yesterday, even though we lost by one free throw we did awesome."
1/28/2020 8:27,75,Option 306,"I feel this way because I'm tired, that's why I feel this way."
1/30/2020 12:33,75,Option 306,"I feel this way because I just do, that's why I feel this way. "
1/30/2020 8:19,75,Option 306,I feel this way because I'm tired that's why I feel this way.
2/28/2020 12:45,75,Option 306,"I feel this way because I just do, that's why I feel this way. "
9/17/2019 12:35,75,Option 306,I feel this way because someone I thought was my friend turned out to be a fake that's why I feel this way.
10/11/2019 11:27,75,Option 306,"It's too cold,I HATE when my ears are cold."
10/24/2019 11:27,75,Option 306,I FEEL THIS WAY BECAUSE WE ARE HAVING FISH STICKS FOR LUNCH AND I'M HUNGRY!
10/28/2019 11:35,75,Fair,"I feel this way because I'm hungry, that's why I feel this way. "
10/30/2019 11:35,75,Fair,"I feel this way because I'm cold, that's why I feel this way. "
11/1/2019 11:34,75,Fair,"I feel this way because I'm tired, that's why I feel this way. "
11/4/2019 12:36,75,Fair,"I feel this way because people like to be fake , that's why I feel this way. "
11/6/2019 12:36,75,Fair,"I feel this way because I'm tired, that's why I feel tis way. "
11/7/2019 12:35,75,Good,"I feel this way because I'm ready for our game today, that's why I feel this way. "
11/8/2019 12:35,75,Good,"I feel this way because i can't wait to go home, that's why I feel this way. "
11/11/2019 12:51,75,Fair,"I feel this way because I'm tired, that's why I feel this way. "
11/13/2019 12:36,75,Fair,"I feel this way because my stomach hurts, that's why I feel this way. "
10/25/2019 8:28,75,Option 306,"I feel this way because I'm tired, that's why I feel this way."
10/28/2019 7:29,75,Fair,"I feel this way because my stomach hurts, that's why I feel this way. "
10/30/2019 7:27,75,Fair,"I feel this way because I'm tired, that's why I feel this way. "
10/31/2019 7:27,75,Fair,"I feel this way because my fingers are frozen, that's why I feel this way. "
11/1/2019 7:23,75,Fair,"I feel this way because I'm tired, that's why I feel this way. "
11/4/2019 8:32,75,Fair,"I feel this way, because I'm really really tired. That's why I feel this way. "
11/7/2019 8:25,75,Excellent!,"I feel this way because today I s the girls first game, that's why I feel this way."
11/8/2019 8:25,75,Option 306,"I feel this way because the all girls basketball team lost , that's why I feel this way. "
11/13/2019 8:23,75,Fair,"I feel this way because I'm tired, that's why I feel this way. "
11/14/2019 8:28,75,Fair,"I feel this way because I'm getting sick, that's why I feel this way."
11/14/2019 8:28,75,Fair,"I feel this way because I'm getting sick, that's why I feel this way."
11/13/2019 8:23,75,Fair,"I feel this way because I'm tired, that's why I feel this way. "
9/19/2019 12:38,75,Excellent,"I feel this way because I finally decided to change my hair style, that's why I feel that way."
10/2/2019 12:36,75,Excellent,I feel this way because I'm leaving in a bit. 
10/3/2019 12:39,75,Excellent,"I feel this way because it's almost close to lunch, that's why I feel this way. "
9/27/2019 8:24,75,Excellent!,"Because it's friday, that's why I feel this way. "
10/1/2019 8:28,75,Excellent!,"I feel this way because Ari  got scared by a clown movie, that's why I feel this way. "
10/2/2019 8:27,75,Excellent!,"I feel this way because I'm leaving early today, that's why I feel this way. "
9/26/2019 8:29,75,Excellent!,"I feel this way because we have one more day of school, that's why I feel this way. "
1/6/2020 9:04,75,Excellent!,"I feel this way because I just do, that's why I feel this way."
9/10/2019 8:37,75,Fair,"I feel this way because I woke up on the wrong side of the bed, that's why I feel this way."
10/21/2019 8:44,75,Fair,"I feel this way because I'm tired, that's why I feel this way. "
9/18/2019 12:36,75,Fair,"I feel this way because People are being fake and untrustworthy, that's why I feel this way. "
